Date,Ticker,Sentiment_Mean,Sentiment_Std,Headline_Count
2021-03-03,TSLA,-0.0240448,0.24491875,11
2021-03-04,AAPL,-0.44959933,0.6936604,5
2021-03-04,MSFT,-0.46634144,0.6157879,4
2021-03-04,TSLA,-0.04932149,0.6238919,10
2021-03-05,AAPL,-0.33876592,0.54821223,4
2021-03-05,MSFT,-0.1750117,0.89008325,4
2021-03-05,NVDA,-0.9414926,0.0,1
2021-03-05,TSLA,-0.11293944,0.6292558,5
2021-03-06,MSFT,-0.89400905,0.0,1
2021-03-06,TSLA,-0.37424517,0.47750118,3
2021-03-07,MSFT,0.2516552,0.32820013,2
2021-03-07,TSLA,-0.08241527,0.39552915,3
2021-03-08,AAPL,-0.31744006,0.47128218,6
2021-03-08,MSFT,-0.040338505,0.49919564,6
2021-03-08,TSLA,0.20412974,0.5206913,11
2021-03-09,AAPL,-0.37356916,0.5485358,9
2021-03-09,MSFT,-0.067147374,0.926804,3
2021-03-09,TSLA,0.041181255,0.56144714,10
2021-03-10,AAPL,-0.0055240556,0.54428935,12
2021-03-10,MSFT,-0.041400384,0.22426476,4
2021-03-10,NVDA,0.017128656,0.013887134,3
2021-03-10,TSLA,0.14311767,0.60448116,14
2021-03-11,AAPL,-0.2296046,0.56540346,10
2021-03-11,MSFT,-0.13681933,0.5056781,2
2021-03-11,TSLA,0.31785083,0.4148372,11
2021-03-12,AAPL,-0.3479277,0.64059395,8
2021-03-12,MSFT,-0.54350454,0.3607009,3
2021-03-12,TSLA,-0.21695963,0.47173774,10
2021-03-13,AAPL,-0.002907263,0.06482062,3
2021-03-13,MSFT,-0.0061906613,0.0,1
2021-03-13,TSLA,-0.45528722,0.4982596,6
2021-03-14,AAPL,-0.026091289,0.0,1
2021-03-15,AAPL,-0.1210325,0.42076144,2
2021-03-15,MSFT,0.10721878,0.6446383,8
2021-03-15,TSLA,-0.066034004,0.48060536,10
2021-03-16,AAPL,0.0035995245,0.7571974,13
2021-03-16,MSFT,-0.08263548,0.4440998,5
2021-03-16,NVDA,0.76361954,0.0,1
2021-03-16,TSLA,-0.10844495,0.3844996,10
2021-03-17,AAPL,-0.18607567,0.7156724,7
2021-03-17,MSFT,0.19989178,1.007074,2
2021-03-17,TSLA,-0.24602325,0.6312693,7
2021-03-18,AAPL,-0.15982683,0.44131032,10
2021-03-18,MSFT,0.21484926,0.64081585,4
2021-03-18,TSLA,0.0140473135,0.60607153,11
2021-03-19,AAPL,0.18421526,0.5281418,11
2021-03-19,MSFT,0.8928935,0.011744894,2
2021-03-19,NVDA,-0.8514679,0.0,1
2021-03-19,TSLA,-0.12753345,0.5644578,11
2021-03-20,AAPL,-0.8570413,0.0,1
2021-03-20,TSLA,-0.5668599,0.52004087,3
2021-03-21,AAPL,0.20748015,0.31810868,3
2021-03-21,NVDA,0.058395393,0.0,1
2021-03-21,TSLA,-0.046983242,0.42029768,6
2021-03-22,AAPL,-0.110408336,0.7276648,8
2021-03-22,MSFT,-0.19178948,0.29306874,2
2021-03-22,NVDA,-0.45779014,0.07604199,3
2021-03-22,TSLA,0.023851983,0.44526786,9
2021-03-23,AAPL,-0.25214934,0.46557215,9
2021-03-23,MSFT,-0.32322374,0.772515,6
2021-03-23,NVDA,0.9162383,0.0,1
2021-03-23,TSLA,-0.13007377,0.4911214,11
2021-03-24,AAPL,-0.045977514,0.5944155,7
2021-03-24,MSFT,0.09322731,0.4654989,5
2021-03-24,TSLA,-0.04313482,0.52570546,10
2021-03-25,AAPL,-0.010439783,0.74849916,5
2021-03-25,MSFT,-0.14661396,0.96291,3
2021-03-25,TSLA,0.09559353,0.59791636,11
2021-03-26,AAPL,-0.112822406,0.29208598,6
2021-03-26,MSFT,-0.29471272,0.50344634,4
2021-03-26,TSLA,0.16417024,0.62259114,11
2021-03-27,AAPL,-0.0036982214,0.03166858,2
2021-03-27,MSFT,-0.026091289,0.0,1
2021-03-27,TSLA,-0.582864,0.5230508,3
2021-03-28,AAPL,0.9311612,0.0,1
2021-03-28,MSFT,0.1745205,0.0,1
2021-03-28,TSLA,-0.026091289,0.0,1
2021-03-29,AAPL,-0.38843685,0.47827548,8
2021-03-29,MSFT,-0.5878753,0.42368662,3
2021-03-29,NVDA,0.08914879,0.07278047,2
2021-03-29,TSLA,-0.43452683,0.4941368,9
2021-03-30,AAPL,-0.2076925,0.6741319,10
2021-03-30,MSFT,-0.8032177,0.26765686,3
2021-03-30,NVDA,0.8692753,0.0,1
2021-03-30,TSLA,-0.30236384,0.57940054,10
2021-03-31,AAPL,0.13303155,0.6861418,11
2021-03-31,MSFT,-0.35684586,0.5361775,3
2021-03-31,NVDA,0.042540923,0.689283,2
2021-03-31,TSLA,-0.31693682,0.60264087,11
2021-04-01,AAPL,-0.19040956,0.34742478,10
2021-04-01,MSFT,0.14537412,0.651762,3
2021-04-01,NVDA,-0.43218842,0.6644056,2
2021-04-01,TSLA,0.08242608,0.64919937,11
2021-04-02,TSLA,0.72704387,0.28905138,2
2021-04-03,AAPL,-0.046181463,0.0,1
2021-04-03,TSLA,-0.021955162,0.030843653,3
2021-04-04,AAPL,-0.054831237,0.0,1
2021-04-04,MSFT,-0.026091289,0.0,1
2021-04-04,TSLA,-0.29768404,0.548683,3
2021-04-05,AAPL,0.07118745,0.61122036,9
2021-04-05,MSFT,-0.26141396,0.3531119,4
2021-04-05,TSLA,0.273058,0.68081826,11
2021-04-06,AAPL,-0.24271202,0.6690013,11
2021-04-06,MSFT,0.10914339,0.8354391,4
2021-04-06,TSLA,0.0763276,0.56885594,11
2021-04-07,AAPL,-0.27748036,0.7495563,5
2021-04-07,MSFT,0.069191016,0.6216354,6
2021-04-07,NVDA,0.06081447,0.0,1
2021-04-07,TSLA,-0.23262691,0.70386183,11
2021-04-08,AAPL,-0.11078769,0.52934694,10
2021-04-08,MSFT,-0.1358557,0.58710015,8
2021-04-08,TSLA,0.057073962,0.6691726,12
2021-04-09,AAPL,-0.19865692,0.52584416,9
2021-04-09,MSFT,-0.32389066,0.45674807,6
2021-04-09,NVDA,0.15053645,0.0,1
2021-04-09,TSLA,0.07821538,0.6455489,11
2021-04-10,AAPL,-0.26750985,0.0,1
2021-04-10,TSLA,0.45362443,0.6784205,2
2021-04-11,AAPL,0.12570542,0.1199265,3
2021-04-11,MSFT,0.2621765,0.0,1
2021-04-11,TSLA,0.33565226,0.5196336,3
2021-04-12,AAPL,-0.090890974,0.6891635,16
2021-04-12,MSFT,0.067453876,0.80790573,14
2021-04-12,NVDA,-0.10343433,0.7085188,7
2021-04-12,TSLA,0.38636547,0.5345342,13
2021-04-13,AAPL,-0.005375309,0.45477533,10
2021-04-13,MSFT,0.310215,0.43867794,5
2021-04-13,NVDA,0.09191774,0.532277,5
2021-04-13,TSLA,0.38730848,0.49264324,13
2021-04-14,AAPL,-0.22019672,0.68844,12
2021-04-14,MSFT,-0.44003463,0.370503,4
2021-04-14,NVDA,-0.092595726,0.43334988,2
2021-04-14,TSLA,-0.07143234,0.65581894,13
2021-04-15,AAPL,0.3418042,0.7509568,5
2021-04-15,MSFT,0.15345831,0.41636282,6
2021-04-15,NVDA,0.48517296,0.6035723,9
2021-04-15,TSLA,0.23017012,0.5492852,12
2021-04-16,AAPL,0.19771,0.47778502,5
2021-04-16,MSFT,0.22026531,0.46425462,5
2021-04-16,NVDA,0.2476611,0.0,1
2021-04-16,TSLA,0.056648035,0.6567875,12
2021-04-17,TSLA,0.11613254,0.43601373,4
2021-04-18,MSFT,0.0412968,0.0,1
2021-04-18,NVDA,0.023588758,0.035845447,2
2021-04-18,TSLA,0.08418008,0.44815773,7
2021-04-19,AAPL,0.00951646,0.47877878,10
2021-04-19,MSFT,-0.20497903,0.5694198,5
2021-04-19,NVDA,-0.38822275,0.85367596,5
2021-04-19,TSLA,-0.417076,0.5098659,13
2021-04-20,AAPL,-0.27468917,0.57252043,10
2021-04-20,MSFT,-0.46998498,0.50005496,3
2021-04-20,NVDA,-0.9545926,0.0,1
2021-04-20,TSLA,-0.12851611,0.5381123,10
2021-04-21,AAPL,-0.026311612,0.6033599,10
2021-04-21,MSFT,-0.12085951,0.715392,8
2021-04-21,NVDA,0.6730288,0.0,1
2021-04-21,TSLA,-0.08628998,0.63962996,9
2021-04-22,AAPL,-0.28767887,0.55472773,9
2021-04-22,MSFT,-0.08211628,0.6647356,6
2021-04-22,NVDA,-0.16496056,0.6377456,3
2021-04-22,TSLA,-0.1490687,0.57289207,12
2021-04-23,AAPL,0.15414368,0.6150013,10
2021-04-23,MSFT,0.2717945,0.5404226,7
2021-04-23,NVDA,0.0346501,0.7571291,6
2021-04-23,TSLA,0.2236691,0.48302203,11
2021-04-24,AAPL,-0.014050864,0.0,1
2021-04-24,TSLA,0.2553789,0.3700741,5
2021-04-25,AAPL,0.05753715,0.0,1
2021-04-25,TSLA,0.32258818,0.48560908,3
2021-04-26,AAPL,-0.08537317,0.6569943,11
2021-04-26,MSFT,0.15861335,0.55590403,12
2021-04-26,NVDA,0.25869364,0.8485032,4
2021-04-26,TSLA,0.27712592,0.6105062,14
2021-04-27,AAPL,0.13072968,0.6505367,9
2021-04-27,MSFT,0.21785341,0.7208178,12
2021-04-27,NVDA,-0.25528598,0.8323459,2
2021-04-27,TSLA,-0.40896863,0.7693739,11
2021-04-28,AAPL,-0.099435985,0.6525309,12
2021-04-28,MSFT,0.0922094,0.55229884,10
2021-04-28,NVDA,0.0056687873,0.015666755,2
2021-04-28,TSLA,0.15169893,0.49252543,12
2021-04-29,AAPL,0.25778568,0.6666708,15
2021-04-29,MSFT,-0.27561042,0.75501734,5
2021-04-29,NVDA,-0.18899757,0.36183816,2
2021-04-29,TSLA,0.055199828,0.6037595,11
2021-04-30,AAPL,-0.30702934,0.65067244,10
2021-04-30,MSFT,0.5448654,0.48513085,2
2021-04-30,NVDA,-0.90300435,0.0,1
2021-04-30,TSLA,-0.17788422,0.65205294,12
2021-05-01,AAPL,0.09361868,0.0,1
2021-05-01,MSFT,0.93262327,0.0,1
2021-05-01,TSLA,0.4360547,0.5864679,2
2021-05-02,AAPL,-0.21980831,0.35894486,4
2021-05-02,MSFT,-0.49522936,0.2667377,2
2021-05-02,TSLA,-0.45023414,0.39882246,4
2021-05-03,AAPL,-0.111437134,0.4362914,11
2021-05-03,MSFT,-0.04673943,0.61196274,6
2021-05-03,NVDA,-0.80529773,0.0,1
2021-05-03,TSLA,-0.13538025,0.62026817,11
2021-05-04,AAPL,-0.35478136,0.51088965,7
2021-05-04,MSFT,-0.056313682,0.35418856,5
2021-05-04,NVDA,-0.9421117,0.0,1
2021-05-04,TSLA,0.101219095,0.56576335,10
2021-05-05,AAPL,-0.042220727,0.52365696,8
2021-05-05,MSFT,-0.30874243,0.7664753,5
2021-05-05,NVDA,0.4954175,0.70725304,3
2021-05-05,TSLA,-0.028935157,0.45892498,11
2021-05-06,AAPL,-0.1785971,0.38408685,6
2021-05-06,MSFT,-0.59387726,0.0,1
2021-05-06,TSLA,-0.13197024,0.5157285,12
2021-05-07,AAPL,-0.29364723,0.8208204,4
2021-05-07,MSFT,-0.44485578,0.0,1
2021-05-07,TSLA,-0.23344283,0.52759933,11
2021-05-08,AAPL,0.06364818,0.0,1
2021-05-08,TSLA,0.015827984,0.07356185,4
2021-05-09,AAPL,0.1129132,0.0,1
2021-05-09,MSFT,0.09883214,0.0,1
2021-05-09,TSLA,0.0381147,0.20758481,7
2021-05-10,AAPL,-0.34175065,0.54572654,6
2021-05-10,MSFT,-0.14473945,0.60655576,2
2021-05-10,NVDA,0.6403851,0.0,1
2021-05-10,TSLA,-0.18547893,0.5571948,10
2021-05-11,AAPL,-0.45474675,0.60393447,12
2021-05-11,MSFT,0.0026256382,0.44255176,5
2021-05-11,NVDA,-0.19993305,1.0800699,2
2021-05-11,TSLA,-0.18495601,0.6068169,10
2021-05-12,AAPL,-0.32183793,0.402513,8
2021-05-12,MSFT,-0.27308854,0.31296432,2
2021-05-12,NVDA,-0.49438775,0.0,1
2021-05-12,TSLA,-0.20881107,0.5828869,10
2021-05-13,AAPL,0.3098677,0.7069771,6
2021-05-13,MSFT,0.70033634,0.17531584,2
2021-05-13,TSLA,-0.2745931,0.7341549,14
2021-05-14,AAPL,0.26766473,0.58489585,4
2021-05-14,MSFT,0.2906765,0.0,1
2021-05-14,NVDA,-0.725876,0.32737374,2
2021-05-14,TSLA,-0.039862607,0.77945435,9
2021-05-15,AAPL,-0.50782835,0.47364485,2
2021-05-15,MSFT,-0.84274584,0.0,1
2021-05-15,TSLA,0.93114334,0.0,1
2021-05-16,AAPL,0.16088201,0.0,1
2021-05-16,TSLA,-0.37288895,0.6283245,3
2021-05-17,AAPL,-0.2484266,0.59779865,10
2021-05-17,MSFT,-0.5955354,0.3729141,5
2021-05-17,NVDA,0.79244524,0.0,1
2021-05-17,TSLA,-0.43607008,0.39805296,11
2021-05-18,AAPL,-0.19203636,0.6274806,13
2021-05-18,MSFT,0.13528866,0.570837,4
2021-05-18,NVDA,-0.39203218,0.75060177,2
2021-05-18,TSLA,-0.46206945,0.4409699,10
2021-05-19,AAPL,-0.4522029,0.5867678,8
2021-05-19,MSFT,-0.4822894,0.81254834,3
2021-05-19,NVDA,-0.872755,0.0,1
2021-05-19,TSLA,-0.5594073,0.45736417,11
2021-05-20,AAPL,-0.083785735,0.5806233,9
2021-05-20,MSFT,0.23552719,0.4887226,4
2021-05-20,NVDA,-0.21316546,0.9656912,3
2021-05-20,TSLA,-0.07791597,0.6876866,12
2021-05-21,AAPL,-0.1319564,0.59473,9
2021-05-21,MSFT,-0.6468093,0.25261796,3
2021-05-21,NVDA,-0.4426848,0.39781383,5
2021-05-21,TSLA,-0.09866884,0.6190029,11
2021-05-22,AAPL,0.0054526115,0.011258625,2
2021-05-22,MSFT,0.6636521,0.22424594,2
2021-05-22,TSLA,-0.31930226,0.44165212,4
2021-05-23,AAPL,-0.45996255,0.25699013,2
2021-05-23,NVDA,0.19991158,0.0,1
2021-05-23,TSLA,-0.47901332,0.6877813,2
2021-05-24,AAPL,0.07328497,0.5081908,5
2021-05-24,MSFT,0.40590984,0.5872304,7
2021-05-24,NVDA,0.88050413,0.05279786,2
2021-05-24,TSLA,-0.011599297,0.5730648,10
2021-05-25,AAPL,-0.13926338,0.43217292,2
2021-05-25,MSFT,0.102019474,0.7733984,2
2021-05-25,NVDA,-0.06732144,0.7119417,3
2021-05-25,TSLA,-0.033185165,0.4359394,11
2021-05-26,AAPL,-0.25307542,0.3740564,6
2021-05-26,MSFT,-0.6047694,0.0,1
2021-05-26,NVDA,-0.068388894,0.8670877,5
2021-05-26,TSLA,-0.031167671,0.4227158,10
2021-05-27,AAPL,-0.1830233,0.6077931,9
2021-05-27,MSFT,-0.21415699,0.58751476,5
2021-05-27,NVDA,0.06307226,0.75556487,9
2021-05-27,TSLA,-0.039463,0.5838144,10
2021-05-28,AAPL,-0.22177933,0.6294031,7
2021-05-28,MSFT,-0.24306922,0.6251085,5
2021-05-28,NVDA,0.47439456,0.5064046,4
2021-05-28,TSLA,-0.29496706,0.6753045,11
2021-05-29,AAPL,0.020026669,0.0,1
2021-05-29,TSLA,-0.24599628,0.49117085,3
2021-05-30,AAPL,-0.43345803,0.69446796,2
2021-05-30,MSFT,-0.42614168,0.0,1
2021-05-30,TSLA,0.0037028976,0.0,1
2021-05-31,TSLA,0.42655167,0.5703888,2
2021-06-01,AAPL,0.2758769,0.42632958,11
2021-06-01,MSFT,0.12122123,0.5002158,5
2021-06-01,NVDA,-0.022638056,0.6086985,5
2021-06-01,TSLA,0.12375585,0.6501496,12
2021-06-02,AAPL,0.021460837,0.64130944,10
2021-06-02,MSFT,0.27159455,0.3397083,7
2021-06-02,NVDA,0.60375303,0.45474765,2
2021-06-02,TSLA,-0.1455593,0.7297543,9
2021-06-03,AAPL,-0.17157692,0.50648785,5
2021-06-03,MSFT,0.43664208,0.50450784,3
2021-06-03,NVDA,-0.52298504,0.43681747,3
2021-06-03,TSLA,-0.40451786,0.6071527,11
2021-06-04,AAPL,0.06467635,0.51055163,10
2021-06-04,MSFT,0.46587536,0.44006816,3
2021-06-04,NVDA,0.66537136,0.3689344,2
2021-06-04,TSLA,0.10228497,0.4452301,10
2021-06-05,AAPL,0.056814283,0.0060406365,2
2021-06-05,MSFT,0.53415287,0.0,1
2021-06-05,TSLA,0.23473871,0.33335122,3
2021-06-06,AAPL,0.4223676,0.5444807,2
2021-06-06,TSLA,0.29241404,0.35396188,4
2021-06-07,AAPL,-0.19684674,0.621885,12
2021-06-07,MSFT,0.0773708,0.5528895,3
2021-06-07,NVDA,-0.09740696,0.2557881,4
2021-06-07,TSLA,-0.07089231,0.6034076,11
2021-06-08,AAPL,-0.18854927,0.4053077,6
2021-06-08,TSLA,-0.022781948,0.71297497,12
2021-06-09,AAPL,-0.42537776,0.43700635,6
2021-06-09,MSFT,-0.13323887,0.7982478,4
2021-06-09,TSLA,0.29282698,0.45524547,9
2021-06-10,AAPL,-0.18981272,0.36898637,6
2021-06-10,MSFT,0.22595394,0.4371226,4
2021-06-10,TSLA,-0.053198863,0.6374192,10
2021-06-11,AAPL,-0.22336358,0.41370785,4
2021-06-11,MSFT,0.1371515,0.69183433,3
2021-06-11,NVDA,0.15927689,0.52314264,5
2021-06-11,TSLA,-0.29227734,0.4321176,11
2021-06-12,AAPL,-0.26236612,0.45289385,2
2021-06-12,NVDA,0.073912084,0.0,1
2021-06-12,TSLA,-0.17500973,0.3642224,3
2021-06-13,AAPL,0.062560335,0.02081635,2
2021-06-13,NVDA,0.07727972,0.0,1
2021-06-13,TSLA,0.06871086,0.018478207,4
2021-06-14,AAPL,0.09963801,0.57887465,12
2021-06-14,MSFT,0.18727688,0.55849063,7
2021-06-14,NVDA,0.1254943,0.59178925,4
2021-06-14,TSLA,0.28562453,0.4778472,10
2021-06-15,AAPL,-0.24624416,0.45685565,13
2021-06-15,MSFT,-0.2714122,0.4117735,4
2021-06-15,NVDA,-0.90705574,0.0,1
2021-06-15,TSLA,-0.19829415,0.5635145,12
2021-06-16,AAPL,0.027505724,0.40312433,6
2021-06-16,MSFT,-0.057363663,0.31152213,3
2021-06-16,NVDA,0.17932542,0.0,1
2021-06-16,TSLA,-0.30833942,0.6069492,10
2021-06-17,AAPL,-0.029842237,0.71529114,8
2021-06-17,MSFT,-0.6899259,0.44569844,4
2021-06-17,NVDA,0.5936359,0.4312953,5
2021-06-17,TSLA,0.2923993,0.47944513,11
2021-06-18,AAPL,-0.16574842,0.69877005,6
2021-06-18,MSFT,0.41470602,0.6646223,4
2021-06-18,NVDA,0.03371574,0.7784553,4
2021-06-18,TSLA,-0.009458484,0.37455696,7
2021-06-19,TSLA,0.2642621,0.39233768,3
2021-06-20,AAPL,0.034690242,0.0,1
2021-06-20,MSFT,0.034690242,0.0,1
2021-06-20,TSLA,0.024737842,0.0,1
2021-06-21,AAPL,-0.2926423,0.6207164,5
2021-06-21,MSFT,-0.11151272,1.1875035,2
2021-06-21,NVDA,-0.9625833,0.005395766,2
2021-06-21,TSLA,0.25268537,0.56168026,10
2021-06-22,AAPL,0.10401001,0.34665576,7
2021-06-22,MSFT,-0.44929993,0.33993083,4
2021-06-22,NVDA,-0.11535754,0.60743153,6
2021-06-22,TSLA,-0.3378597,0.56287354,10
2021-06-23,AAPL,0.14487904,0.46018988,10
2021-06-23,MSFT,0.08152126,0.4840424,14
